Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Average Depth;Depth Variance;Depth Median;Depth Mode;Depth Range;Depth Percentile
Car;570.65;183.49;597.11;203.55;54.99;005163.txt;178.15185185185186;6153.317681755829;233.5;255.0;219.0;145.75
Car;0.0;204.34;103.16;304.34;12.71;002082.txt;117.85046116504854;9264.00960415626;141.0;255.0;255.0;198.25
Car;997.9;158.72;1162.44;246.55;14.53;002082.txt;123.3017217630854;8947.353385465285;136.0;255.0;255.0;144.75
Car;874.87;163.9;1000.97;244.48;16.66;002082.txt;117.42524005486969;9433.4662902373;126.5;255.0;255.0;172.5
Car;349.98;184.62;408.02;222.08;29.24;002082.txt;147.75412578055307;7026.850228294616;157.0;255.0;245.0;155.5
Car;525.16;168.31;620.19;209.36;31.87;002082.txt;142.3433889602054;7586.416358733177;157.0;255.0;255.0;154.0
Car;148.39;186.47;192.51;217.7;39.36;002082.txt;159.7109604105572;5729.507181922187;178.0;255.0;215.0;155.5
Car;310.74;177.23;335.42;199.48;60.67;002082.txt;185.02272727272728;7243.238574380165;241.5;255.0;220.0;132.25
Car;449.64;191.92;583.01;267.12;15.56;002082.txt;126.16484190887667;8753.497400004464;156.0;255.0;255.0;167.0
Car;0.0;212.96;252.57;374.0;7.49;002793.txt;111.12711272780717;9826.320672405382;134.0;255.0;255.0;223.5
Car;635.65;187.26;709.87;237.95;22.48;002793.txt;137.1510810810811;8271.586904236668;160.0;255.0;255.0;155.5
Car;869.11;166.84;1019.88;229.37;21.83;002793.txt;124.66873015873016;8944.53962537163;137.0;255.0;255.0;195.5
Car;626.29;183.66;679.35;225.76;28.32;002793.txt;141.99472147349505;8001.26401077148;159.0;255.0;255.0;155.5
Car;446.73;186.34;493.93;219.46;37.38;002793.txt;157.4455190199871;5917.026528921462;172.0;255.0;219.0;155.5
Car;787.91;176.08;913.85;217.11;28.06;002793.txt;142.13308168795973;7528.223965609666;155.0;255.0;255.0;152.25
Car;832.94;176.08;966.83;224.72;24.85;002793.txt;128.5372356965174;8696.91154882629;140.0;255.0;255.0;190.25
Car;613.03;178.47;636.74;202.18;57.09;002793.txt;173.90172101449275;6355.306917327965;187.5;255.0;242.0;155.5
Car;792.27;203.83;1172.6;374.0;7.13;002793.txt;108.52016004924592;10011.660881661059;134.0;255.0;255.0;177.75
Car;257.75;182.77;417.77;251.03;18.03;006719.txt;134.9096240942029;8363.203177304349;147.0;255.0;255.0;170.25
Car;518.78;175.57;660.64;222.6;25.22;006719.txt;153.47913545100388;6542.093511329271;157.0;255.0;242.0;155.5
Car;918.54;159.12;1128.87;230.84;17.77;006719.txt;137.36121730382294;8454.643314815958;147.0;255.0;255.0;181.5
Car;0.0;207.64;244.91;374.0;5.85;004221.txt;110.32200966918622;9810.260431938454;120.0;255.0;255.0;178.25
Car;404.25;180.78;483.14;233.82;21.62;004221.txt;138.59726534511583;8126.606672722285;157.0;255.0;255.0;148.0
Car;852.95;186.7;1241.0;374.0;5.79;004221.txt;107.31158042990756;10015.097887006152;130.5;255.0;255.0;179.0
Car;763.01;181.84;943.01;297.98;11.28;004221.txt;117.06002155172413;9312.917003256243;140.0;255.0;255.0;192.75
Car;715.15;179.93;827.41;252.71;16.87;004221.txt;126.1441719667319;8837.035262633832;152.0;255.0;255.0;192.75
Car;443.57;177.69;512.13;222.26;26.26;004221.txt;144.69210950080515;7757.726459479153;158.0;255.0;255.0;155.5
Car;704.67;177.47;778.07;230.45;22.32;004221.txt;135.4762876083631;8432.267795703105;157.0;255.0;255.0;172.75
Car;367.13;181.05;505.29;233.31;22.92;000378.txt;140.29852982162765;7799.852734739356;154.0;255.0;255.0;193.25
Car;581.28;174.27;707.53;215.64;28.26;000378.txt;143.4347657762292;7941.64547349334;158.0;255.0;255.0;155.5
Car;619.1;168.59;788.46;234.89;19.14;000378.txt;140.37995337995338;8073.996257627376;157.0;255.0;255.0;148.75
Car;0.0;201.98;319.1;374.0;7.85;003719.txt;113.14172721836664;9569.68170910833;129.5;255.0;255.0;176.0
Car;1003.07;200.3;1241.0;374.0;2.71;003719.txt;109.91990244373612;9885.980206616581;115.5;255.0;255.0;177.5
Car;425.94;180.14;496.1;228.3;23.62;003719.txt;143.74955985915494;7622.379767998765;157.0;255.0;253.0;148.75
Car;803.99;183.16;1117.69;367.12;7.78;003719.txt;112.06835018000554;9653.54389513187;134.0;255.0;255.0;179.25
Car;745.68;180.18;888.41;275.77;13.27;003719.txt;121.27200956937799;9079.830114585113;145.0;255.0;255.0;212.0
Car;708.35;179.15;805.11;243.38;18.86;003719.txt;130.6346649484536;8670.654787387739;158.0;255.0;255.0;185.5
Car;459.37;177.96;521.31;219.11;28.29;003719.txt;150.0325460829493;7216.440857035126;158.0;255.0;253.0;155.5
Car;699.95;177.3;765.68;225.54;24.34;003719.txt;140.3761047979798;8360.103179019323;162.0;255.0;255.0;174.5
Car;827.25;188.69;1167.29;374.0;7.9;002332.txt;109.91806214421253;9875.569752822834;134.0;255.0;255.0;188.25
Car;371.24;186.66;486.85;260.6;17.75;002332.txt;130.7280552291422;8529.35180984889;157.0;255.0;255.0;157.25
Car;439.44;184.1;518.61;240.73;23.05;002332.txt;134.1684561482821;8445.513948475475;157.0;255.0;255.0;159.5
Car;695.52;174.96;739.35;212.73;36.73;002332.txt;157.96875;5810.243491140849;174.0;255.0;219.0;155.5
Car;480.15;186.96;539.94;227.02;27.77;002332.txt;140.3704009921455;7899.158586486579;157.0;255.0;255.0;143.5
Car;505.54;184.68;556.85;220.17;32.55;002332.txt;149.1806917211329;6993.182628279693;157.0;255.0;255.0;154.75
Car;40.46;190.62;217.73;243.7;22.51;002332.txt;126.77939452084;8734.188994452712;154.0;255.0;255.0;153.0
Car;803.04;158.27;1143.12;355.62;9.08;005668.txt;113.4612981487011;9543.459236714336;142.0;255.0;255.0;168.5
Car;0.0;209.73;186.21;374.0;4.47;005668.txt;108.00011404366244;10054.726148569589;134.0;255.0;255.0;178.75
Car;497.21;183.1;550.58;219.9;31.22;005668.txt;151.41286687631026;6437.300321864878;157.0;255.0;236.0;142.75
Car;754.31;185.4;877.22;263.78;15.25;005668.txt;121.18032103397957;9068.504382385996;148.0;255.0;255.0;158.75
Car;723.7;179.29;803.52;239.39;20.96;005668.txt;132.84927083333332;8478.946447384982;157.0;255.0;255.0;177.25
Car;709.91;179.52;766.99;223.67;26.14;005668.txt;140.66696570972886;7898.47132500361;157.0;255.0;255.0;163.75
Car;698.7;179.47;745.72;215.97;31.53;005668.txt;148.1790780141844;7014.931583547106;157.0;255.0;255.0;151.75
Car;578.17;179.57;603.13;198.31;58.13;005668.txt;179.99736842105264;6454.085782548477;237.0;255.0;219.0;138.25
Car;320.91;188.53;456.02;269.91;15.39;004708.txt;128.57618464052288;8679.989611659443;157.0;255.0;255.0;138.5
Car;920.36;183.6;1241.0;374.0;5.32;004708.txt;108.06728401102575;9961.078969298062;132.0;255.0;255.0;179.0
Car;792.21;185.53;999.77;312.61;10.43;004708.txt;116.5522652059797;9343.096844216478;140.0;255.0;255.0;171.75
Car;409.81;184.9;500.72;240.21;21.04;004708.txt;135.4240090266876;8265.194480474014;157.0;255.0;255.0;142.25
Car;736.95;180.59;849.24;257.4;15.92;004708.txt;127.20882657165843;8754.018625688921;151.0;255.0;255.0;188.0
Car;454.01;184.79;525.43;227.15;26.46;004708.txt;144.01973468719294;7514.95694758765;157.0;255.0;255.0;150.25
Car;705.94;179.5;789.54;236.85;21.15;004708.txt;135.4639724310777;8300.605531588213;157.0;255.0;255.0;159.75
Car;531.26;179.32;566.38;205.35;42.31;004708.txt;167.0401098901099;5335.843446141771;205.0;255.0;219.0;155.5
Car;694.79;179.63;753.14;224.54;26.22;004708.txt;141.77212806026364;7731.906454793393;157.0;255.0;255.0;145.75
Car;690.52;178.13;735.8;214.92;31.65;004708.txt;146.4655864197531;7198.814865088211;157.0;255.0;255.0;155.5
Car;363.81;186.94;476.68;256.83;17.53;001859.txt;129.42929835651074;8641.635329975461;157.0;255.0;255.0;135.25
Car;1219.79;239.22;1241.0;374.0;1.67;001859.txt;108.97718855218855;9810.029698493066;104.0;255.0;253.0;173.0
Car;851.74;181.01;1207.02;374.0;7.43;001859.txt;107.01058464807592;10054.270063927268;134.0;255.0;255.0;179.0
Car;769.33;183.48;926.79;284.59;12.57;001859.txt;116.57156145550861;9343.68203604959;139.0;255.0;255.0;180.75
Car;433.89;183.97;513.47;233.55;23.18;001859.txt;135.5991875;8260.410036839843;157.0;255.0;255.0;142.5
Car;727.86;179.42;823.05;246.16;18.03;001859.txt;127.23857276119404;8770.065129057515;152.0;255.0;255.0;191.75
Car;470.98;183.35;535.05;222.02;28.62;001859.txt;144.50177514792898;7501.315085606246;157.0;255.0;255.0;155.75
Car;701.7;178.33;774.74;229.79;23.32;001859.txt;136.18311845286058;8244.779454470794;157.0;255.0;255.0;161.75
Car;539.11;178.81;572.39;203.53;44.47;001859.txt;168.92333333333335;5349.024728282828;212.0;255.0;219.0;155.5
Car;227.23;190.68;414.96;312.48;10.59;006232.txt;120.676886999211;9131.937523999064;146.0;255.0;255.0;197.25
Car;491.95;178.01;578.7;208.28;37.66;006232.txt;165.1962643678161;5943.464258075704;164.0;255.0;251.0;155.5
Car;349.03;185.42;439.85;238.55;21.88;006232.txt;133.49842767295598;8519.915091867411;150.0;255.0;255.0;198.75
Car;616.26;175.28;705.38;203.02;41.18;006232.txt;177.4692014446228;6138.194476810143;220.5;255.0;219.0;147.25
Car;129.18;179.75;254.84;221.37;29.97;006232.txt;150.90990476190476;6630.941787609977;157.0;255.0;255.0;145.0
Car;341.6;180.66;483.83;236.05;21.71;001303.txt;141.65637575452718;7881.291316241101;154.0;255.0;255.0;192.25
Car;566.09;173.3;697.62;216.04;27.36;001303.txt;160.7090804189597;6019.6707803189365;164.0;255.0;253.0;155.5
Car;686.37;165.77;866.43;233.82;18.68;001303.txt;144.2764705882353;8096.965639177239;164.0;255.0;255.0;155.5
Car;0.0;200.34;101.96;374.0;3.24;000591.txt;108.82922214635256;9914.676550754908;114.0;255.0;255.0;176.75
Car;0.0;185.77;357.26;374.0;8.32;000591.txt;110.02202362426452;9800.97411220628;134.0;255.0;255.0;183.0
Car;720.37;168.29;804.62;233.99;22.19;000591.txt;136.6132326007326;8363.576372517326;162.0;255.0;255.0;155.5
Car;279.79;192.05;439.32;284.94;13.2;000591.txt;117.8652004076087;9239.302498227502;143.0;255.0;255.0;157.5
Car;377.83;183.59;488.4;251.67;17.83;000591.txt;127.62761658717541;8714.90329535273;154.0;255.0;255.0;171.25
Car;554.27;176.58;590.16;201.53;44.71;000591.txt;165.23083333333332;5227.529215972223;177.5;255.0;195.0;152.5
Car;607.84;173.34;627.95;188.54;71.36;000591.txt;186.4875;7737.3231770833345;239.0;255.0;219.0;123.0
Car;422.52;185.24;507.23;239.87;21.78;006106.txt;137.3998366013072;8176.929182979837;157.0;255.0;255.0;113.0
Car;898.05;200.62;1241.0;374.0;5.86;006106.txt;107.38936362722428;10010.423628029066;130.0;255.0;255.0;179.0
Car;780.73;178.78;963.5;295.63;11.62;006106.txt;118.64117743216104;9209.502242114659;141.0;255.0;255.0;181.0
Car;739.51;181.79;843.64;253.85;16.81;006106.txt;125.09782318376068;8871.250179556344;152.0;255.0;255.0;154.5
Car;470.05;183.1;534.06;224.28;27.45;006106.txt;142.67854420731706;7584.468503063593;157.0;255.0;255.0;134.5
Car;714.3;179.25;786.95;232.28;22.24;006106.txt;134.35108752620545;8378.986472873892;157.0;255.0;255.0;157.25
Car;497.94;182.14;550.9;215.26;32.91;006106.txt;151.8310463121784;6644.005188213407;158.0;255.0;254.0;155.5
Car;695.68;177.34;753.35;220.17;27.59;006106.txt;144.00240577385725;7514.054525086349;157.0;255.0;255.0;152.0
Car;552.88;177.86;583.04;200.33;48.75;006106.txt;174.90532959326788;5775.885146911004;227.0;255.0;219.0;152.5
Car;305.63;180.28;430.05;255.33;15.73;003056.txt;129.30077333333332;8655.131268735287;157.0;255.0;255.0;153.5
Car;875.36;185.18;1241.0;374.0;5.47;003056.txt;106.6877620204123;10040.137266891294;131.5;255.0;255.0;179.0
Car;749.68;177.29;953.73;296.61;11.06;003056.txt;118.30002883506344;9234.772789585591;141.0;255.0;255.0;181.0
Car;380.68;177.06;473.56;235.92;20.35;003056.txt;135.39224137931035;8504.125577549448;162.0;255.0;255.0;171.5
Car;722.26;176.26;828.89;249.83;16.57;003056.txt;127.13553243732231;8790.59648621819;152.0;255.0;255.0;192.0
Car;449.98;181.67;500.53;222.18;27.39;006570.txt;153.06922525107603;6544.908765970782;157.0;255.0;236.0;155.5
Car;522.61;176.02;592.06;199.97;46.87;006570.txt;173.96490683229814;6063.57671878014;192.0;255.0;219.0;155.5
Car;337.99;182.01;422.88;212.74;35.55;006570.txt;164.7400980392157;5574.033921559015;159.5;255.0;229.0;154.0
Car;30.1;180.82;159.49;240.99;21.54;006570.txt;139.77112403100776;7915.92771914999;157.0;255.0;255.0;117.0
Car;632.42;173.56;705.55;195.96;50.42;006570.txt;174.91282689912828;6836.713446927696;188.0;255.0;232.0;154.25
Car;0.0;202.65;158.86;308.72;12.44;007026.txt;117.16754239312156;9336.11248364252;140.0;255.0;255.0;191.25
Car;1119.4;150.91;1241.0;251.55;12.6;007026.txt;119.03964453822431;9133.88813777334;120.0;255.0;255.0;159.25
Car;958.92;159.6;1117.64;252.21;14.81;007026.txt;107.52968823966998;10056.37260545498;119.0;255.0;255.0;178.25
Car;413.09;182.35;468.77;220.01;29.0;007026.txt;147.27320574162678;7141.024401684945;157.0;255.0;248.0;155.5
Car;584.51;165.18;682.88;207.75;30.82;007026.txt;141.79938046647231;7607.878179888288;157.0;255.0;255.0;153.25
Car;220.2;184.38;263.86;214.76;40.21;007026.txt;160.10910852713178;5723.564645716905;180.0;255.0;219.0;155.5
Car;377.65;175.08;401.15;197.09;61.28;007026.txt;183.10700757575756;6986.573776651458;241.0;255.0;219.0;155.5
Car;507.77;190.09;647.54;270.48;14.64;007026.txt;124.21484375;8861.317793055943;155.0;255.0;255.0;167.75
Car;0.0;211.33;232.7;374.0;6.3;003708.txt;112.78921620478104;9687.410655340815;134.0;255.0;255.0;212.75
Car;665.32;187.08;744.9;241.72;20.96;003708.txt;135.87623066104078;8340.888455177923;158.0;255.0;255.0;154.0
Car;920.92;166.22;1089.74;235.15;20.0;003708.txt;128.688555869994;8698.56634617793;138.0;255.0;255.0;182.0
Car;652.36;182.97;708.36;227.68;26.73;003708.txt;142.31765873015874;8076.038577058138;160.0;255.0;255.0;155.5
Car;467.39;184.45;514.41;218.43;36.27;003708.txt;158.14173967459325;5951.878533143745;173.0;255.0;219.0;155.5
Car;824.52;176.24;961.81;220.51;26.24;003708.txt;141.74286662242866;7559.6687862084855;157.0;255.0;255.0;134.75
Car;876.23;176.57;1022.73;229.3;23.12;003708.txt;131.2995283018868;8497.495156148658;154.0;255.0;255.0;158.25
Car;636.82;176.77;661.24;201.13;55.59;003708.txt;175.9212;6207.34939056;211.5;255.0;243.0;155.5
Car;853.17;210.05;1241.0;374.0;5.52;003708.txt;108.79619531053558;9975.123176371713;131.5;255.0;255.0;179.0
Car;947.83;163.63;1094.69;246.25;15.31;005900.txt;124.25608556675682;8915.021093406003;135.5;255.0;255.0;141.75
Car;835.47;166.65;946.33;243.42;17.37;005900.txt;120.83128583128583;9242.985517043257;129.5;255.0;255.0;170.25
Car;318.02;186.26;377.27;223.81;29.32;005900.txt;147.72606504809895;7071.738289921558;157.0;255.0;245.0;154.75
Car;494.54;170.43;589.05;211.14;32.15;005900.txt;141.5550706033376;7701.880856830701;156.5;255.0;255.0;157.25
Car;113.73;188.73;159.21;220.62;38.84;005900.txt;158.8717730978261;5748.647790198515;177.0;255.0;217.0;155.5
Car;274.63;180.06;299.06;202.61;59.97;005900.txt;183.75318181818182;7016.845898966942;241.5;255.0;220.0;130.5
Car;421.28;192.88;551.84;266.0;15.98;005900.txt;126.6004158004158;8728.910186937297;156.0;255.0;255.0;168.0
Car;842.55;155.64;1241.0;374.0;7.02;003231.txt;107.32677298268503;10052.226755884521;134.0;255.0;255.0;177.75
Car;484.01;188.6;543.22;229.01;29.1;003231.txt;147.43613063249276;7011.605573452965;157.0;255.0;247.0;142.75
Car;769.02;193.0;920.83;288.18;13.19;003231.txt;116.799529452771;9325.361432333482;141.0;255.0;255.0;161.0
Car;731.15;182.83;823.77;250.54;18.92;003231.txt;130.00163842710998;8624.788720141643;153.0;255.0;255.0;188.75
Car;714.18;185.82;777.98;235.08;24.05;003231.txt;136.2981746031746;8267.667996667924;157.0;255.0;255.0;162.75
Car;701.23;184.82;752.54;224.62;29.47;003231.txt;144.98272058823528;7448.129971029773;157.0;255.0;255.0;151.25
Car;573.31;184.82;599.25;204.57;56.04;003231.txt;178.2360576923077;6174.243795996672;234.0;255.0;219.0;145.25
Car;0.0;215.43;256.87;374.0;9.2;001701.txt;113.94360505110063;9596.31547379606;135.0;255.0;255.0;233.75
Car;584.3;189.51;650.98;235.66;24.71;001701.txt;142.45471014492753;7871.1738381570885;158.0;255.0;254.0;155.5
Car;793.55;170.53;923.42;225.43;24.56;001701.txt;129.9054895104895;8591.161032802336;147.0;255.0;255.0;173.5
Car;574.63;187.31;622.82;226.87;30.4;001701.txt;146.79300213675214;7636.151062141022;158.0;255.0;254.0;155.5
Car;403.77;190.55;447.2;222.65;39.03;001701.txt;160.02663352272728;5791.84375088274;178.0;255.0;219.0;155.5
Car;722.1;179.09;833.68;216.12;30.86;001701.txt;143.6472485999513;7392.001875190938;150.0;255.0;255.0;148.0
Car;762.24;177.05;880.12;220.46;27.6;001701.txt;130.84149586125343;8522.88978577974;146.0;255.0;255.0;179.75
Car;563.38;182.07;586.18;205.0;59.26;001701.txt;176.1602079395085;6718.203539465268;203.0;255.0;235.0;155.5
Car;706.02;199.61;951.78;341.06;9.44;001701.txt;115.55949267030756;9435.230565249949;143.0;255.0;255.0;190.5
Car;9.43;210.26;241.03;342.95;10.67;002209.txt;118.4084296630094;9318.17255139376;139.0;255.0;255.0;224.25
Car;529.07;189.01;589.38;231.64;26.53;002209.txt;146.65337301587303;7319.4736989402245;158.0;255.0;251.0;155.5
Car;717.26;167.6;831.21;216.55;27.23;002209.txt;137.39634801288938;8070.811848460342;154.0;255.0;255.0;153.75
Car;518.9;186.62;564.38;223.59;32.28;002209.txt;152.02702702702703;7169.473123828881;160.0;255.0;248.0;155.5
Car;348.81;190.91;392.47;222.29;39.93;002209.txt;161.8721590909091;5711.013841361054;184.0;255.0;219.0;155.5
Car;655.66;177.78;757.31;211.75;33.31;002209.txt;145.08290080738178;7244.277297006309;153.0;255.0;255.0;154.0
Car;502.68;182.14;525.08;204.5;60.66;002209.txt;182.65365612648222;7213.056429320486;234.0;255.0;220.0;154.5
Car;629.85;195.79;815.36;304.33;11.59;002209.txt;121.74162720726054;9020.082313737716;151.0;255.0;255.0;180.0
Car;300.32;180.26;449.73;241.08;19.89;003025.txt;135.78333700077016;8409.957430563183;148.0;255.0;255.0;199.0
Car;543.22;174.24;680.08;219.08;26.24;003025.txt;156.01877534468775;6185.558731022523;159.0;255.0;232.0;155.5
Car;796.75;161.9;992.51;232.24;18.11;003025.txt;138.002425265881;8257.749041976664;148.0;255.0;255.0;159.75
Car;127.84;187.91;343.09;305.17;10.86;002721.txt;119.39890340552417;9152.700035285243;149.0;255.0;255.0;156.25
Car;811.13;184.7;1241.0;374.0;6.42;002721.txt;106.88949204406364;10039.860548089595;134.0;255.0;255.0;187.5
Car;279.8;183.87;418.75;264.4;15.54;002721.txt;126.50550670574651;8766.526193141863;152.0;255.0;255.0;187.0
Car;744.12;179.27;912.45;287.41;11.86;002721.txt;118.99360670194004;9198.18241613632;141.0;255.0;255.0;180.0
Car;475.99;177.09;531.45;200.72;45.14;002721.txt;170.49825310559007;5321.815990737179;186.0;255.0;197.0;153.25
Car;0.0;202.62;271.72;374.0;6.52;004137.txt;108.14719921908521;9917.125381433067;131.5;255.0;255.0;179.0
Car;1234.03;219.83;1241.0;374.0;1.55;004137.txt;107.03502304147466;10041.850386289792;104.0;255.0;253.0;173.0
Car;185.04;192.74;405.14;302.61;11.85;004137.txt;118.55693181818182;9237.390539759814;142.0;255.0;255.0;164.5
Car;826.0;187.37;1241.0;374.0;6.74;004137.txt;107.68598994910121;10003.442358321916;134.0;255.0;255.0;178.25
Car;459.41;179.65;517.33;220.36;27.64;004137.txt;148.10513036164843;7112.840713797134;157.0;255.0;247.0;153.25
Car;752.53;182.56;925.06;293.36;11.75;004137.txt;116.48150028641358;9353.969363014987;139.0;255.0;255.0;188.25
Car;721.83;179.3;821.13;250.23;17.27;004137.txt;124.94017605633803;8894.098921095765;151.0;255.0;255.0;198.75
Car;697.7;179.23;773.23;231.19;22.85;004137.txt;133.61437246963564;8485.835982703373;156.0;255.0;255.0;185.5
Car;484.51;178.33;536.43;214.03;32.34;004137.txt;151.8147702991453;6781.734520086127;158.0;255.0;247.0;155.5
Car;692.87;177.46;747.31;218.4;28.36;004137.txt;142.33725055432373;8177.016417274251;161.0;255.0;255.0;165.5
Car;105.53;192.27;325.63;296.14;12.95;006204.txt;127.2915756118881;8661.665628330386;152.0;255.0;255.0;182.25
Car;434.67;179.64;592.29;234.94;22.11;006204.txt;144.90644418872267;7453.081408414893;157.0;255.0;255.0;146.75
Car;0.0;187.51;326.99;374.0;7.29;000093.txt;108.02970292969391;9945.389446957452;134.0;255.0;255.0;177.75
Car;722.86;168.15;812.89;237.29;21.21;000093.txt;135.6510466988728;8412.818891819075;160.0;255.0;255.0;158.5
Car;246.99;194.92;425.43;297.77;12.2;000093.txt;116.32158160221294;9340.552169153361;141.0;255.0;255.0;163.75
Car;359.29;185.63;479.38;258.98;16.8;000093.txt;125.92588470319635;8796.316681580316;152.0;255.0;255.0;170.5
Car;550.61;176.8;587.13;202.37;43.68;000093.txt;164.57432432432432;5273.412875063212;185.5;255.0;206.0;155.5
Car;605.74;174.87;626.16;190.29;70.35;000093.txt;184.5171130952381;7374.144052380067;239.0;255.0;219.0;124.0
Car;0.0;192.31;243.37;374.0;8.0;001438.txt;117.47457378012933;9264.853602139372;146.0;255.0;255.0;176.75
Car;854.28;187.04;1241.0;374.0;4.67;001438.txt;111.03368845776507;9884.64171630864;134.0;255.0;255.0;196.5
Car;462.73;180.1;516.73;212.71;33.54;001438.txt;164.50607638888889;5684.550599651573;187.0;255.0;215.0;155.5
Car;539.28;175.31;603.94;197.37;50.65;001438.txt;175.65962357954547;5758.557261790125;194.0;255.0;206.0;155.5
Car;339.93;181.39;418.71;208.14;40.33;001438.txt;168.6052508204407;5594.646329672203;199.0;255.0;219.0;155.5
Car;644.28;172.98;712.52;193.76;54.19;001438.txt;181.12394957983193;7098.1618073700065;220.0;255.0;220.0;155.5
Car;18.06;206.67;231.83;330.78;11.16;005056.txt;119.43461305467211;9241.84191188647;139.0;255.0;255.0;217.0
Car;508.87;186.95;567.48;228.17;27.14;005056.txt;148.74313962873285;7286.752222911092;158.0;255.0;248.0;155.5
Car;693.65;166.76;803.68;214.18;28.02;005056.txt;139.67083333333332;7859.637672032828;156.0;255.0;255.0;151.75
Car;497.83;184.28;543.68;220.35;32.73;005056.txt;154.08876811594203;7084.109873844781;161.0;255.0;247.0;155.5
Car;330.43;189.53;373.08;220.5;40.25;005056.txt;161.7550637659415;5635.623052002686;185.0;255.0;219.0;155.0
Car;633.8;176.35;732.91;209.48;34.04;005056.txt;146.8633302724212;7092.540396990094;153.0;255.0;255.0;149.0
Car;482.87;180.93;505.48;203.08;61.03;005056.txt;183.12996219281663;7226.165056898382;238.0;255.0;220.0;155.5
Car;607.4;193.75;779.77;294.42;12.26;005056.txt;122.89900414460051;8949.726675268923;152.0;255.0;255.0;179.0
Car;341.03;185.08;453.5;263.75;15.13;005312.txt;130.7180918040293;8619.322113162818;159.0;255.0;255.0;178.0
Car;498.77;176.78;580.57;205.13;39.96;005312.txt;170.38919259882255;6070.435577060467;162.5;255.0;239.0;155.5
Car;347.38;183.08;438.93;227.25;25.69;005312.txt;133.14710289710288;8362.660303794606;157.0;255.0;255.0;175.25
Car;618.04;174.19;702.52;200.31;43.53;005312.txt;177.51820054945054;6100.933276798608;225.5;255.0;219.0;145.75
Car;106.22;179.77;225.0;218.64;31.99;005312.txt;139.7950872656755;7829.288866190403;157.0;255.0;255.0;167.25
Car;772.6;194.52;972.35;312.2;11.01;006208.txt;116.10927966101696;9372.30371473535;144.0;255.0;255.0;156.5
Car;732.3;187.54;840.34;264.09;16.68;006208.txt;125.0913900913901;9094.768523753071;146.0;255.0;255.0;212.5
Car;466.14;189.3;535.3;236.78;26.82;006208.txt;143.7031298180697;7774.528658104332;157.0;255.0;254.0;153.25
Car;1015.37;173.9;1241.0;249.14;15.96;006208.txt;126.8613326734979;8728.351186486676;152.0;255.0;255.0;157.75
Car;498.45;187.09;554.99;227.31;31.9;006208.txt;148.03794642857142;7388.129586854275;158.0;255.0;253.0;155.5
Car;1165.34;174.48;1241.0;264.73;12.5;006208.txt;121.65416666666667;9071.448162463452;146.0;255.0;255.0;163.0
Car;693.92;179.64;724.37;209.71;45.44;006208.txt;165.88225806451612;5293.228609954908;200.0;255.0;219.0;155.5
Car;221.74;188.06;337.58;224.94;31.72;006208.txt;144.571719348659;7568.812385070661;157.0;255.0;255.0;153.25
Car;0.0;198.47;162.35;374.0;6.24;003124.txt;117.97627314814815;9278.23745962348;145.0;255.0;255.0;168.25
Car;457.58;182.04;509.96;218.19;30.49;003124.txt;163.85443376068375;5810.16096858963;186.0;255.0;219.0;155.5
Car;530.55;176.74;597.65;199.77;48.76;003124.txt;178.0368267358858;6283.452083116637;216.0;255.0;219.0;155.5
Car;337.8;182.96;420.15;211.59;37.94;003124.txt;172.4352928957208;5941.002564133156;200.0;255.0;219.0;155.5
Car;79.72;181.38;191.53;236.69;23.26;003124.txt;142.61400162337662;7506.519877006491;152.0;255.0;255.0;159.5
Car;638.39;174.37;709.01;195.97;52.31;003124.txt;182.50771294433267;7260.032972032957;231.0;255.0;219.0;155.5
Car;444.08;185.44;519.28;234.9;23.88;003931.txt;139.67285714285714;7969.417399319728;157.0;255.0;255.0;121.25
Car;838.85;194.59;1169.7;370.06;8.07;003931.txt;108.84062585828069;9910.760664837633;133.5;255.0;255.0;179.0
Car;760.86;179.83;906.49;276.61;13.68;003931.txt;120.33762886597938;9120.256646489006;142.0;255.0;255.0;198.0
Car;729.54;182.57;818.0;246.02;18.89;003931.txt;126.58699087078652;8804.200561099637;154.0;255.0;255.0;176.0
Car;484.11;183.57;543.25;221.7;29.54;003931.txt;145.51483050847457;7265.917041429793;157.0;255.0;255.0;145.0
Car;708.9;181.17;774.02;229.51;24.31;003931.txt;135.90427714646464;8228.899691301976;157.0;255.0;255.0;159.5
Car;509.0;183.25;557.72;214.4;35.0;003931.txt;154.56165994623655;6435.397071706945;158.0;255.0;252.0;155.5
Car;694.16;178.95;746.12;218.64;29.6;003931.txt;145.609375;7286.812315955529;157.0;255.0;255.0;146.0
Car;559.21;179.84;588.01;201.37;50.82;003931.txt;175.58777429467085;5809.891982193572;230.0;255.0;219.0;149.75
Car;426.75;181.65;482.26;231.06;22.77;005234.txt;142.83830357142858;7678.076443550701;157.0;255.0;254.0;146.5
Car;511.12;175.45;584.88;200.91;44.14;005234.txt;174.81315068493151;6216.328648977294;189.0;255.0;220.0;155.0
Car;339.56;181.35;427.83;215.94;31.93;005234.txt;160.11355280748663;5940.220645198414;158.0;255.0;254.0;155.5
Car;0.0;181.36;104.05;248.92;19.01;005234.txt;129.38831084959816;8719.6669887943;148.5;255.0;255.0;142.25
