Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Mean Depth;Depth Variance;BBox Area;BBox Height;BBox Width
Car;487.16;186.53;521.16;212.02;43.18;005751.txt;165.969739819005;5153.95072459294;884;26;34
Car;639.08;177.24;670.03;201.92;46.66;005751.txt;170.225134408602;5317.2329166486;744;24;31
Car;501.46;185.93;532.4;207.65;48.75;005751.txt;170.139662756598;5369.9383388892;682;22;31
Car;790.84;179.16;1010.03;371.7;7.88;000310.txt;107.252781723485;9963.01455783967;42240;192;220
Car;613.46;180.93;789.58;289.35;11.93;000310.txt;118.570657839867;9200.46680688585;19184;109;176
Car;107.38;194.33;285.97;295.88;13.44;000310.txt;121.701996885082;9033.9803063918;17978;101;178
Car;550.26;175.17;644.51;244.53;18.68;000310.txt;130.172448350293;8624.98845459762;6486;69;94
Car;524.12;179.11;600.18;231.15;23.47;000310.txt;129.277960526316;8687.01484320897;3952;52;76
Car;275.06;191.43;339.86;242.11;23.56;000310.txt;132.905024509804;8519.61414142097;3264;51;64
Car;502.96;182.68;553.93;219.83;28.76;000310.txt;131.054451510334;8458.52260472036;1887;37;51
Car;1085.21;174.48;1241;374;3.81;007414.txt;105.673549679487;10129.3753933293;31200;200;156
Car;693.54;182.08;997.29;361.76;8.01;007414.txt;114.775107505146;9430.07079851277;54416;179;304
Car;0;197.7;275.08;339.99;10.26;007414.txt;120.343156209987;9094.71798645319;39050;142;275
Car;607.4;171.22;728.3;260.59;14.89;007414.txt;130.169769709351;8601.71621028219;10769;89;121
Car;572.05;177.5;662.59;239.73;19.94;007414.txt;135.082974910394;8374.58800763736;5580;62;90
Car;287.25;192.18;370.56;251.45;20.5;007414.txt;134.684245456402;8384.44343772452;4897;59;83
Car;326.11;188.28;387.35;232.24;26.15;007414.txt;144.213953055142;7436.51076283833;2684;44;61
Car;554.11;181.02;611.83;223.82;25.15;007414.txt;140.911967418546;7796.87664876084;2394;42;57
Car;929.34;167.97;1241;374;1.97;005909.txt;112.390654031958;9662.78478104134;64584;207;312
Car;762.19;175.83;1018.09;325.74;8.73;005909.txt;116.4358203125;9336.27138878022;38400;150;256
Car;711.24;176.3;809.55;253.87;14.82;005909.txt;128.799131990459;8708.0099104578;7546;77;98
Car;328.32;191.35;431.57;257.37;19.24;005909.txt;136.668652544866;8136.63189759596;6798;66;103
Car;483.74;185.83;518.89;211.96;42.07;005909.txt;165.965659340659;5112.24195258725;910;26;35
Car;639.98;175.38;671.8;200.68;45.54;005909.txt;171.2059375;5340.6597772461;800;25;32
Car;498.96;184.18;530.8;206.27;47.64;005909.txt;170.127840909091;5349.20098624742;704;22;32
Car;1016.8;196.06;1241;374;1.63;000339.txt;110.197671660425;9704.57459008445;40050;178;225
Car;0;203.67;150.67;374;5.01;000339.txt;107.141189083821;9981.26143016503;25650;171;150
Car;723.32;167.34;974.03;337.08;8.66;000339.txt;112.467746660417;9600.40447882215;42670;170;251
Car;661.72;174.72;802.4;268.54;13.86;000339.txt;120.483306926211;9148.05427091123;13254;94;141
Car;265.91;190.56;396.89;272.86;15.22;000339.txt;121.377001489481;9055.64913314262;10742;82;131
Car;346.34;185.91;427.94;241.3;20.98;000339.txt;131.342537477954;8561.46263941659;4536;56;81
Car;634.11;180.06;712.16;237.37;19.19;000339.txt;128.757872244714;8715.23118521625;4446;57;78
Car;827.6;170.16;1241;374;4.16;002712.txt;109.322780501089;9900.48836093889;84456;204;414
Car;735.4;178.83;917.4;292;10.95;002712.txt;120.248951706189;9135.23208753613;20748;114;182
Car;698;177.73;780.48;244.14;17.06;002712.txt;132.089142701129;8571.0011999203;5494;67;82
Car;360.46;192.18;448.9;250.86;21.48;002712.txt;139.375538793104;7995.8923268061;5104;58;88
Car;490.26;188.07;523.21;213.03;44.28;002712.txt;167.98;5198.89232727273;825;25;33
Car;638.21;179.02;668.34;203.09;47.77;002712.txt;171.6875;5401.44678819445;720;24;30
Car;503.61;188.22;533.73;209.63;49.86;002712.txt;171.132142857143;5382.21150651928;630;21;30
Car;714.3;184.63;851.33;284.68;13.34;004371.txt;119.494908759124;9124.25125145153;13700;100;137
Car;616.22;184.59;732.26;254.93;17.4;004371.txt;126.330295566503;8794.11565853333;8120;70;116
Car;275.62;184.17;374.83;250.27;18.85;004371.txt;130.300581573309;8617.07631738445;6534;66;99
Car;568.08;178.75;641.39;231.16;24.12;004371.txt;134.852610493668;8252.64517992608;3869;53;73
Car;541.75;180.94;606.06;222.38;28.95;004371.txt;143.745238095238;7474.42905241584;2730;42;65
Car;523.6;183.33;567.71;214.35;34.15;004371.txt;152.680168621701;6128.97963604195;1364;31;44
Car;234.59;195.56;379.34;278.14;14.93;006033.txt;124.077877025343;8902.30716740823;12035;83;145
Car;683.52;176.24;776.72;242.6;18.53;006033.txt;129.504317367221;8812.76945024271;6138;66;93
Car;346;192.15;443.32;248.28;20.54;006033.txt;131.189340942563;8564.65192614885;5432;56;97
Car;427.28;179.84;490.62;227.21;28.77;006033.txt;145.935681216931;7212.12483134811;3024;48;63
Car;459.56;181.13;508.31;216.22;35.53;006033.txt;152.197667638484;6430.21340563881;1715;35;49
Car;60.48;202.06;304.03;326.8;10.66;001140.txt;115.467551890534;9405.55736528518;30256;124;244
Car;706.87;174.2;840.44;264.18;14.16;001140.txt;124.241563018242;8981.9389317195;12060;90;134
Car;272.47;193.92;408.03;266.98;16.34;001140.txt;126.330026188558;8795.27338529343;9928;73;136
Car;395.15;179.2;473.39;235.36;24.59;001140.txt;140.353250915751;7959.13780536561;4368;56;78
Car;439.95;182.55;497.67;223.04;31.2;001140.txt;146.254310344828;7192.15284096676;2378;41;58
Car;638;175.89;659.23;194.26;63.5;001140.txt;182.120927318296;6883.24916104484;399;19;21
Car;164.61;198.39;347.27;297.74;12.8;000197.txt;119.588218248054;9166.36458879423;18117;99;183
Car;693.31;175.02;802.96;251.28;16.37;000197.txt;127.180770159343;8880.27423909783;8284;76;109
Car;314.77;192.7;428.07;256.06;18.45;000197.txt;128.70819627193;8685.9310923606;7296;64;114
Car;412.85;178.76;482.89;230.16;26.68;000197.txt;143.441552197802;7622.86787506321;3640;52;70
Car;450.43;181.8;503.32;219.39;33.36;000197.txt;149.522343594836;6828.30312539138;2014;38;53
Car;636.27;176.17;656.63;193.91;65.65;000197.txt;182.794117647059;7022.95173010381;340;17;20
Car;682.79;177.62;778.36;248;18.1;002344.txt;130.607064260563;8631.92024205631;6816;71;96
Car;974.23;159.93;1241;268.01;10.88;002344.txt;116.45316634024;9271.11098222595;29103;109;267
Car;905.52;132.77;1185.39;239.87;14.06;002344.txt;124.244509345794;8872.37070583402;29960;107;280
Car;368.01;183.11;454.92;241.49;22.46;002344.txt;135.410836006415;8341.04928715194;4988;58;86
Car;99;201.52;319.56;316.98;11.42;002344.txt;117.263409090909;9279.97736466268;25300;115;220
Car;817.57;158.49;997.37;220.94;20.19;002344.txt;131.39144265233;8444.06998053524;11160;62;180
Car;454.03;182.54;505.1;217.96;33.7;002344.txt;154.779131652661;5937.41634322356;1785;35;51
Car;1151.73;142.38;1241;192.16;26.36;002344.txt;122.935222222222;9038.47347050617;4500;50;90
Car;0;207.54;242.73;373.33;8.52;007014.txt;111.776548342129;9612.64281554797;40172;166;242
Car;724.79;176.67;894.42;286.4;11.95;007014.txt;120.866096256685;9153.89720347736;18700;110;170
Car;215.54;198.23;382.79;285.37;14.22;007014.txt;122.961611260238;8967.93219345312;14529;87;167
Car;373.84;179.73;462.28;241.62;22.5;007014.txt;138.344871330192;8119.08956322194;5518;62;89
Car;552.94;179.13;581.72;199.34;53.09;007014.txt;176.114655172414;5799.91444039834;580;20;29
Car;425.96;181.56;489.5;225.2;28.99;007014.txt;144.098011363636;7436.05040797715;2816;44;64
Car;476.59;182.72;518.65;210.61;39.68;007014.txt;158.971513605442;5679.28660349131;1176;28;42
Car;639.84;175.59;662.02;194.62;61.34;007014.txt;180.896453089245;6640.88001030272;437;19;23
Car;695.39;169.85;761.18;190.48;54.12;007014.txt;166.796356421356;6461.9720574314;1386;21;66
Car;701.45;175.84;829.71;265.76;14.62;002748.txt;124.695377604167;8874.68960536957;11520;90;128
Car;1134.65;149.67;1241;305.78;7.31;002748.txt;110.563817996645;9654.17787070927;16692;156;107
Car;1000.63;116.24;1241;261.31;10.5;002748.txt;118.909822578337;9249.50953150379;34945;145;241
Car;323.1;182.88;433.33;252.86;19.04;002748.txt;130.460746753247;8583.41547216963;7700;70;110
Car;0;207.36;223.73;374;8.02;002748.txt;110.108744394619;9779.12573138176;37241;167;223
Car;866.66;147.46;1092.32;223.94;16.64;002748.txt;128.735095482068;8588.04996416182;17176;76;226
Car;439.57;180.96;497.71;220.37;30.33;002748.txt;149.817025862069;6630.62212391313;2320;40;58
Car;928.93;154.01;1019.46;178.86;47.02;002748.txt;129.826121794872;8560.42478010605;2184;24;91
Car;1179.73;208.32;1241;374;0.92;006272.txt;105.923168480373;10063.6737753086;10292;166;62
Car;800.65;180.06;1097.16;368.22;7.05;006272.txt;108.14017837954;9942.67992556457;55836;188;297
Car;112.28;200.03;331.6;320.55;11.6;006272.txt;118.558457001522;9213.51168932388;26280;120;219
Car;454.57;188.16;500.39;220.93;34.15;006272.txt;154.253226902174;5934.82972803819;1472;32;46
Car;646.81;175.52;686.17;206.29;37.79;006272.txt;158.666935483871;5632.18342286681;1240;31;40
Car;476.3;186.99;516.36;213.99;39.78;006272.txt;158.199768518519;5617.97236105753;1080;27;40
Car;126.18;201.87;199.35;230.14;41.96;006272.txt;129.012045347189;8736.37609487182;2117;29;73
Car;171.52;199.99;237.59;227.56;41.87;006272.txt;126.305871212121;8867.27941358081;1848;28;66
Car;209.93;196.56;279.87;226.36;41.33;006272.txt;125.989880952381;8851.34715950964;2100;30;70
Car;260.6;196.96;321.99;226.7;41.51;006272.txt;132.506967213115;8360.80295692242;1830;30;61
Car;0;215.12;142.59;374;6.33;006595.txt;109.712286296395;9796.7540088485;22578;159;142
Car;745.32;173.39;972.74;314.08;9.74;006595.txt;116.399459493236;9508.68473179771;32007;141;227
Car;122.91;198.49;343.14;305.15;11.99;006595.txt;118.745475113122;9185.73905054921;23647;107;221
Car;342.35;179.51;445.57;249.13;20.23;006595.txt;133.362101248266;8427.11024884412;7210;70;103
Car;546.43;177.49;577.81;199.27;49.4;006595.txt;172.927052785924;5470.68346169516;682;22;31
Car;407.45;178.1;478.19;225.51;26.74;006595.txt;141.043227449805;7753.98292311668;3337;47;71
Car;467.99;182.01;513.01;211.5;37.53;006595.txt;157.698650674663;5776.01938348667;1334;29;46
Car;638.68;173.97;661.69;193.75;59.13;006595.txt;179.817934782609;6423.8837000827;460;20;23
Car;696.92;167.59;765.66;189.09;51.96;006595.txt;165.548913043478;6163.1214546815;1518;22;69
Car;367.12;194.76;448.12;247.49;22.33;000135.txt;135.31498951782;8342.9984405834;4293;53;81
Car;662.42;175.11;723.54;221;25.96;000135.txt;139.693870277976;8109.76711852059;2806;46;61
Car;417;191.29;481.28;231.62;27.72;000135.txt;140.980859375;7836.13459457397;2560;40;64
Car;464.11;181.39;511.04;218.54;36.24;000135.txt;156.052903967798;5989.13118621907;1739;37;47
Car;484.19;181.83;522.63;210.66;42.91;000135.txt;162.446007259528;5520.73755665331;1102;29;38
Car;0;208.77;101.67;248.9;30.17;000135.txt;133.246905940594;8578.23136418917;4040;40;101
Car;36.81;203.44;157.31;247.33;29.49;000135.txt;132.608893688956;8593.16357417052;5324;44;121
Car;1140.97;192.17;1241;374;0.83;007071.txt;108.111182134697;9861.01958554631;18382;182;101
Car;57.26;183.09;320.82;324.26;11.1;007071.txt;117.49556400507;9264.41150986379;37083;141;263
Car;503.08;180.57;551.56;211.85;35.1;007071.txt;157.096438172043;5643.29647924887;1488;31;48
Car;274.59;182;404.57;257.65;17.59;007071.txt;129.138897435897;8615.45232288692;9750;75;130
Car;405.18;186.03;469.59;225.97;28.59;007071.txt;147.30328525641;7030.99215266863;2496;39;64
Car;630.5;174.97;657.23;198.33;50.35;007071.txt;171.994984567901;5482.36378657384;648;24;27
Car;700.79;166.96;783.99;192.89;43.23;007071.txt;164.154541241891;5523.91518095266;2158;26;83
Car;697.19;160.81;769.63;191.84;46.35;007071.txt;165.402665770609;5551.95468375388;2232;31;72
Car;0;189.03;222.46;374;7.82;004730.txt;111.67353907962;9640.63039064025;41070;185;222
Car;483.03;182.07;541.72;219.21;30.09;004730.txt;150.630475302889;6530.00231449916;2146;37;58
Car;179.01;188.74;359.11;287.23;14.25;004730.txt;123.510648148148;8903.99685631391;17820;99;180
Car;372.35;187.09;449.6;233.18;25.11;004730.txt;141.049054206663;7795.55088278701;3542;46;77
Car;629.15;174.86;657.96;200.07;46.83;004730.txt;166.551510989011;5208.37372024438;728;26;28
Car;705.93;165.32;796.6;193.49;39.85;004730.txt;161.142857142857;5592.66620879121;2548;28;91
Car;700.16;158.19;778.73;191.77;42.89;004730.txt;163.902486402486;5716.18551829333;2574;33;78
Car;661.37;180.58;728.14;232.8;23.69;001840.txt;137.888920780712;8306.387345678;3484;52;67
Car;94.44;203.11;391.34;373.89;8.17;001840.txt;110.124980194098;9825.58947501941;50490;170;297
Car;849.79;166.45;1086.83;235.35;16.79;001840.txt;126.86889255794;8781.23848258083;16353;69;237
Car;818.94;148.86;1004.67;223.19;19.87;001840.txt;133.501451612903;8369.72419144121;13950;75;186
Car;414.3;183.89;478.14;229.86;28.09;001840.txt;144.296195652174;7550.18774367911;2944;46;64
Car;279.14;194.23;400.63;265.17;17.14;001840.txt;120.160167617274;9220.23176689077;8591;71;121
Car;766.22;164.48;900.92;212.52;26;001840.txt;138.090562810945;8073.20184190961;6432;48;134
Car;470.45;184.26;512.69;214.43;39.46;001840.txt;159.037103174603;5595.49326621158;1260;30;42
Car;1049.3;152.35;1174.23;193.2;32.34;001840.txt;139.589414634146;7961.46210258418;5125;41;125
Car;1006.05;157.08;1124.05;190.22;35.74;001840.txt;138.902606574217;7919.17560697054;3894;33;118
Car;0;217.31;145.06;374;6.12;005927.txt;112.701603338458;9709.3729185802;22765;157;145
Car;424.11;188.81;481.6;228.27;28.72;005927.txt;146.048135964912;7290.58397678853;2280;40;57
Car;651.81;174.3;698.91;210.66;32.27;005927.txt;152.058806146572;6476.87331488677;1692;36;47
Car;453.74;186.79;502.56;218.5;34.14;005927.txt;151.116868622449;6636.44504708223;1568;32;49
Car;486.41;179.02;524.64;210.32;42.49;005927.txt;163.104626485569;5468.53171034436;1178;31;38
Car;49.76;205.27;141.29;238.45;36.46;005927.txt;139.027091567852;8061.56291887963;3036;33;92
Car;103.46;202.7;185.76;234.87;36.5;005927.txt;141.300019054878;7803.4247560972;2624;32;82
Car;145.23;198.06;232.74;232.87;35.9;005927.txt;141.826064908722;7723.26099066786;2958;34;87
Car;203.56;199.3;280.2;234.07;36.12;005927.txt;138.49573283859;8093.05944375794;2695;35;77
Car;389.54;194.97;460.94;242.77;24.47;001102.txt;138.686473004695;8094.88380176218;3408;48;71
Car;658.72;177.8;714.33;219.95;28.09;001102.txt;144.01243622449;7593.99612510223;2352;42;56
Car;431.05;192.49;489.41;230;29.78;001102.txt;144.423434664247;7500.63456424664;2204;38;58
Car;472.92;183.36;516.43;218.53;38.38;001102.txt;158.254707792208;5775.30152004449;1540;35;44
Car;490.94;183.25;527.08;210.78;45.04;001102.txt;164.421171171171;5470.10514737711;999;27;37
Car;0;210.83;83.04;249.14;32.18;001102.txt;133.678637627433;8551.79423935494;3237;39;83
Car;32.21;211.12;133.07;248.96;32.22;001102.txt;134.794822049773;8496.82765047007;3737;37;101
Car;78.13;206.7;185.57;247.9;31.63;001102.txt;134.638591292455;8481.94232653162;4387;41;107
Car;261.63;195.21;392.48;271.61;15.98;006770.txt;126.131804941744;8785.19794987597;9956;76;131
Car;679.77;177.46;766.61;239.87;19.59;006770.txt;130.706618464961;8733.1436269412;5394;62;87
Car;358.47;193.22;449.45;246.63;21.56;006770.txt;132.284781256479;8511.31191228369;4823;53;91
Car;433.45;180.93;493.88;226.59;29.83;006770.txt;147.29356884058;7062.38890791555;2760;46;60
Car;463.43;182.4;510.42;216.57;36.58;006770.txt;152.857790988736;6314.09820588372;1598;34;47
Car;870.39;183.93;1241;374;4.21;007163.txt;107.684071633197;10017.9485233295;70861;191;371
Car;746.99;176.94;911.63;293.45;10.38;007163.txt;121.080393680394;9085.50876607138;19305;117;165
Car;235.35;195.97;385.45;285.28;14.87;007163.txt;128.005444444444;8671.17522961728;13500;90;150
Car;468.39;187.39;508.92;216.91;37.62;007163.txt;160.179956896552;5337.46136551538;1160;29;40
Car;643.76;174.96;679.51;203.12;41.11;007163.txt;165.22964559387;5284.41732995103;1044;29;36
Car;487.7;186.57;523.72;211.28;43.2;007163.txt;163.200277777778;5236.96127770062;900;25;36
Car;241.16;195.48;303.16;222.84;44.64;007163.txt;137.74417562724;7982.54790514478;1674;27;62
Car;288.29;195.78;342.71;223.07;44.84;007163.txt;131.181051587302;8442.71110259787;1512;28;54
Car;339.51;194.51;432.79;253.3;20.2;004668.txt;132.064470566794;8521.4272723778;5487;59;93
Car;666.79;174.33;734.62;224.69;23.82;004668.txt;136.971911764706;8421.09788752162;3400;50;68
Car;400.11;190.95;471.62;234.73;25.66;004668.txt;138.533370678617;8110.59235630818;3124;44;71
Car;454.85;179.35;505.65;218.85;34.1;004668.txt;154.000628456511;6302.88574621138;1989;39;51
Car;477.06;181.4;518.06;211.76;40.79;004668.txt;158.954268292683;5692.14079478981;1230;30;41
Car;0;206.86;67.82;247.8;28.22;004668.txt;125.548416454314;8875.15883167513;2747;41;67
Car;0;203.34;125.64;250.73;27.41;004668.txt;125.883574468085;8862.70814722318;5875;47;125
Car;432.15;186.07;518.56;239.13;22.05;007242.txt;136.700910487056;8243.76612905254;4558;53;86
Car;0;196.78;227.42;374;8.65;007242.txt;111.883080483097;9665.63563314785;40406;178;227
Car;292.69;192;404.55;254.05;19.43;007242.txt;130.815092165899;8552.03205333252;6944;62;112
Car;629.58;177.72;663.02;206.64;41.09;007242.txt;159.652636916836;5612.17142813795;986;29;34
Car;719.02;166.57;826.04;199.66;34.06;007242.txt;151.145709430756;6522.81011965389;3531;33;107
Car;714.15;158.99;806.01;197.91;37.13;007242.txt;152.448578595318;6758.25989764516;3588;39;92
Car;802.19;179.66;1215.72;374;6.48;006047.txt;106.395079778978;10078.800946177;80535;195;413
Car;727.1;175.8;850.38;268.97;12.59;006047.txt;121.811128595157;9054.20927907421;11439;93;123
Car;287.91;192.45;410.83;268.24;17.04;006047.txt;130.465768078733;8481.16779479945;9348;76;123
Car;476.44;185.82;514.11;213.47;39.84;006047.txt;160.999060150376;5277.51315701142;1064;28;38
Car;641.83;173.9;675.5;200.56;43.32;006047.txt;166.15931372549;5291.49504397347;918;27;34
Car;493.61;184.59;527.42;207.85;45.42;006047.txt;165.411445012788;5273.51070021373;782;23;34
Car;0;210.68;198.6;374;7.43;000843.txt;110.564324648928;9699.65812521217;32472;164;198
Car;734.16;174.44;928.73;297.74;10.84;000843.txt;119.375618137625;9325.30099466233;23862;123;194
Car;173.86;197.53;364.42;293.14;13.1;000843.txt;121.283336060209;9041.11197907576;18336;96;191
Car;359.02;179.63;454.33;245.15;21.37;000843.txt;136.007575757576;8286.8937225122;6270;66;95
Car;549.8;178.34;579.83;199.3;51.25;000843.txt;174.008333333333;5549.80429563492;630;21;30
Car;417.11;180;484.05;225.35;27.86;000843.txt;142.873880597015;7602.24271744511;3015;45;67
Car;472.42;182.37;515.91;211.04;38.6;000843.txt;159.226744186047;5698.1107763283;1247;29;43
Car;639.59;175.1;662.2;194.49;60.25;000843.txt;179.87585812357;6432.77349039635;437;19;23
Car;697.03;169.1;764.3;190.14;53.04;000843.txt;167.201847903341;6289.50012451702;1407;21;67
Car;202.87;195.95;364.44;285.8;13.88;000684.txt;122.24866255144;9006.63408600273;14580;90;162
Car;687.68;174.86;788.2;245.71;17.47;000684.txt;129.815611490727;8826.52000310886;7171;71;101
Car;332.08;190.98;436.59;250.11;19.51;000684.txt;130.849439102564;8542.9466423136;6240;60;104
Car;420.62;178.57;487.14;227.88;27.72;000684.txt;145.079195857447;7349.40767867105;3283;49;67
Car;455.15;181.45;505.89;217.75;34.44;000684.txt;150.868888888889;6568.26030987654;1800;36;50
Car;634.68;175.12;654.55;192.55;66.79;000684.txt;183.402941176471;7134.62440311419;340;17;20
Car;383.65;189.32;499.33;258.98;17.52;002473.txt;130.522926036982;8523.47567379713;8004;69;116
Car;218.2;194.61;366.56;272.06;16.07;002473.txt;126.404799029799;8812.24765021949;11544;78;148
Car;632.35;177.02;669.48;208.69;37.7;002473.txt;157.128596338274;5960.11249523985;1147;31;37
Car;464.35;186.3;523.9;228.39;26.69;002473.txt;138.956416464891;8037.32336278378;2478;42;59
Car;731.79;164.98;851.67;201.83;30.65;002473.txt;142.780236486487;7454.2398233675;4440;37;120
Car;725.65;157.02;827.8;200.02;33.7;002473.txt;144.741108071135;7365.88144738139;4386;43;102
Car;305.29;194.62;414.57;261.07;18.08;000847.txt;130.263111050253;8588.77111216171;7303;67;109
Car;672.86;176.68;749.11;232.43;21.7;000847.txt;134.629348330241;8552.5313905308;4312;56;77
Car;380.49;192.69;460.79;240.95;23.6;000847.txt;136.1841796875;8291.12096065521;3840;48;80
Car;444.76;181.03;500.02;223.45;31.95;000847.txt;150.872767857143;6639.49837405665;2352;42;56
Car;470.49;183.59;514.31;215.93;38.68;000847.txt;156.234730113636;5982.14625120557;1408;32;44
Car;0;203.23;89.19;252.87;25.34;000847.txt;122.058988764045;9011.65216123376;4361;49;89
Car;665.28;180.07;736.29;234.96;22.63;001071.txt;136.243153364632;8382.3936020542;3834;54;71
Car;0;207.34;356.62;374;6.78;001071.txt;109.112796878154;9871.16330963021;59452;167;356
Car;867.82;165.25;1125.74;239.6;15.62;001071.txt;126.259467316153;8801.42509500223;19092;74;258
Car;832.42;146.76;1031.39;225.82;18.73;001071.txt;132.697188474016;8404.10438049301;15721;79;199
Car;407.68;184.08;474.83;232.09;26.98;001071.txt;142.590951492537;7681.08547782601;3216;48;67
Car;255.23;195.08;388.89;271.99;15.98;001071.txt;121.539028492283;9140.4402061001;10108;76;133
Car;774.44;163.36;916.23;213.7;24.85;001071.txt;137.358767605634;8109.11815200233;7100;50;142
Car;467.51;183.64;511.36;214.7;38.3;001071.txt;158.186400293255;5622.04131798053;1364;31;44
Car;1066.72;150.57;1197.52;193.03;31.14;001071.txt;138.637937156045;8020.72209707612;5633;43;131
Car;1021.09;153.92;1144.83;188.32;34.48;001071.txt;138.224448315912;7926.00961133909;4305;35;123
Car;444.44;184.15;523.8;232.93;23.62;005125.txt;139.019514767933;8090.17788921603;3792;48;79
Car;0;192.23;263.12;348.57;9.77;005125.txt;114.494643901726;9497.30479972208;41028;156;263
Car;312.01;192.73;415.05;251.21;20.56;005125.txt;132.342932367945;8474.38675809531;6077;59;103
Car;629.04;177.73;661.4;205.83;42.21;005125.txt;160.378348214286;5487.20841512875;896;28;32
Car;715.19;166.94;818.47;198.91;35.21;005125.txt;154.618628640777;6177.98623064365;3296;32;103
Car;710.8;159.52;799.64;197.24;38.28;005125.txt;156.013527498522;6465.61727708958;3382;38;89
Car;775.56;173.98;1112.76;370;7.52;001083.txt;109.02617527;10030.0468038971;66389;197;337
Car;0;203.97;288.52;343.88;9.76;001083.txt;112.708413938492;9573.24030618977;40320;140;288
Car;301.89;179.23;425.08;258.78;17.96;001083.txt;129.900546141282;8557.44720876665;9796;79;124
Car;537.48;178.81;572.09;202.43;45.72;001083.txt;169.766666666667;5255.06876984127;840;24;35
Car;384.94;179.56;464.81;231.8;24.45;001083.txt;136.510216346154;8212.59592928011;4160;52;80
Car;455.44;182.83;504.11;214.39;35.29;001083.txt;155.994738520408;6077.22398379643;1568;32;49
Car;636.57;174.05;660.35;194.58;57.03;001083.txt;178.082291666667;6145.59531141493;480;20;24
Car;697.06;168.42;768.94;190.86;49.81;001083.txt;168.517925736236;5470.19974268847;1562;22;71
Car;673.51;178.93;754.96;240.46;20.41;006300.txt;136.037783751493;8419.12884917028;5022;62;81
Car;0;229.27;243.93;374;4.12;006300.txt;107.77046970342;9985.89530789631;35235;145;243
Car;912.34;162.21;1225.51;250.68;13.26;006300.txt;124.309659090909;8907.89404553438;27544;88;313
Car;864.25;141.09;1096.7;231.94;16.42;006300.txt;130.937739463602;8496.56039565626;20880;90;232
Car;390.71;183.92;466.27;236.62;24.74;006300.txt;142.325161370407;7734.49463006333;4028;53;76
Car;192.5;197.6;359.62;289.99;13.69;006300.txt;125.022357458995;8875.09576413778;15364;92;167
Car;793.68;161.04;952.2;216.77;22.52;006300.txt;136.431303602058;8183.26717903247;8745;55;159
Car;461.38;183.23;508.66;216.37;35.97;006300.txt;157.688588007737;5593.67123662652;1551;33;47
Car;1105.79;146.61;1241;192.63;28.75;006300.txt;132.996763107417;8480.9116343435;6256;46;136
Car;1054.56;146.8;1191.55;184.07;31.98;006300.txt;133.702170572416;8353.90534296438;5206;38;137
Car;827.18;181.36;1217.26;374;5.95;006844.txt;106.705536734423;10092.4656130273;75270;193;390
Car;50.09;201.5;307.01;337.85;10.5;006844.txt;116.470187685969;9343.9911717661;34952;136;257
Car;449.23;188.53;497.02;222.48;33.06;006844.txt;152.991881127451;6175.91430295646;1632;34;48
Car;647.82;175.99;688.57;207.77;36.64;006844.txt;158.137957317073;5721.05528180306;1312;32;41
Car;472.21;187.09;513.79;214.93;38.64;006844.txt;156.308265582656;5772.68478262865;1107;27;41
Car;112.27;203.08;188.65;232.3;40.84;006844.txt;124.314882032668;8995.64154803509;2204;29;76
Car;159.49;201.11;228.34;229.56;40.79;006844.txt;122.988483436853;9061.09911685117;1932;28;69
Car;198.32;196.75;271.29;227.43;40.23;006844.txt;127.643393725144;8760.88498397534;2263;31;73
Car;250.29;197.39;314.37;228.05;40.39;006844.txt;137.443044354839;7976.90174597384;1984;31;64
Car;118.13;200.07;327.37;310.69;11.73;006263.txt;117.584721618095;9277.14151733225;22990;110;209
Car;699.66;174.85;820.16;257.4;15.27;006263.txt;126.263267947824;8918.02294329841;10043;83;121
Car;295.07;192.88;418.59;260.65;17.39;006263.txt;128.217928024869;8681.13050235446;8364;68;123
Car;404.39;178.97;478.32;232.65;25.63;006263.txt;142.457645145145;7751.82490776797;3996;54;74
Car;445.38;182.16;500.58;221.15;32.28;006263.txt;148.005477855478;7000.14763899077;2145;39;55
Car;637.12;176.03;657.9;194.08;64.57;006263.txt;182.18125;6906.7608984375;360;18;20
Car;669.55;179.47;745.33;237.35;21.57;003304.txt;135.591311252269;8422.28669401565;4408;58;76
Car;0;217.53;308.26;374;5.39;003304.txt;107.231155389197;10000.0304192416;48356;157;308
Car;888.59;162.44;1171.31;243.17;14.45;003304.txt;125.123391353662;8857.5903453979;22923;81;283
Car;847.54;144.37;1061.75;228.82;17.6;003304.txt;131.085349910992;8493.94015920667;17976;84;214
Car;400.45;184.28;471.24;234.53;25.88;003304.txt;141.487676056338;7811.70759459929;3550;50;71
Car;227.1;196.04;375.53;280.01;14.83;003304.txt;122.784970238095;9041.34692098528;12432;84;148
Car;783.44;162.12;933.08;215.01;23.69;003304.txt;135.666540880503;8220.7685534433;7950;53;150
Car;464.39;182.97;509.96;214.99;37.13;003304.txt;157.655381944445;5681.15085645134;1440;32;45
Car;1085.49;148.64;1222.72;192.84;29.95;003304.txt;136.234945255475;8238.72694239913;6028;44;137
Car;1037.23;150.51;1167.26;186.27;33.23;003304.txt;135.979487179487;8143.38355358317;4680;36;130
Car;830.95;182.32;1241;374;5.34;006870.txt;106.336694672547;10086.6797955326;78912;192;411
Car;736.2;176.3;877.58;279.85;11.48;006870.txt;121.916494525924;9031.76905451603;14523;103;141
